	sourceUrl	sourceName	sourceDate	hasAnswer	targetLocation	language	dateScraped	ID	question	answer
1056	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.0705972	True	DE	de	1587072207.9587898	Bundesministerium für Arbeit und Soziales (BMAS)|||-3779784447955141058	Was passiert, wenn der Arbeitgeber Kurzarbeit angeordnet hat?	"Etwas Anderes als bei Frage ""Habe ich im Fall einer vorübergehenden Betriebsstörung oder -schließung Anspruch auf Entgeltfortzahlung?"" gilt etwa dann, wenn der Arbeitgeber berechtigt Kurzarbeit angeordnet hat. Kommt es so zu einem Arbeitsausfall mit Entgeltausfall, etwa weil Lieferengpässe infolge des Coronavirus auftreten und der Betrieb in der Folge nur eingeschränkt oder gar nicht arbeitsfähig ist oder weil ein Betrieb auf behördliche Anordnung schließen muss, so kommt ein Anspruch der betroffenen Arbeitnehmer auf Kurzarbeitergeld in Betracht.
Kurzarbeitergeld kann für eine Dauer von bis zu zwölf Monaten bewilligt werden. Kurzarbeitergeld wird in derselben Höhe wie Arbeitslosengeld bezahlt und beträgt 67 bzw. 60 Prozent der Differenz zwischen dem pauschalierten Nettoentgelt, das ohne Arbeitsausfall gezahlt worden wäre, und dem pauschaliertem Nettoentgelt aus dem tatsächlich erhaltenen Arbeitsentgelt. Ob die Voraussetzungen für die Gewährung von Kurzarbeitergeld vorliegen, prüft die zuständige Agentur für Arbeit im Einzelfall.
Weitere Informationen zum erleicherten Kurzarbeitergeld.
Bundesagentur für Arbeit:

            Informationen für Arbeitnehmer

            Informationen für Unternehmen"
1057	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.071092	True	DE	de	1587072207.959362	Bundesministerium für Arbeit und Soziales (BMAS)|||9061523824968873780	Was passiert, wenn ich an COVID-19 erkrankt bin?	Ist der Beschäftigte infolge einer Infektion mit dem Coronavirus arbeitsunfähig erkrankt und somit an seiner Arbeitsleistung verhindert, besteht ein Anspruch auf Entgeltfortzahlung im Krankheitsfall für den Zeitraum von sechs Wochen (§ 3 EFZG). Nach diesem Zeitraum haben gesetzlich Krankenversicherte grundsätzlich Anspruch auf Krankengeld.
1058	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.071498	True	DE	de	1587072207.959921	Bundesministerium für Arbeit und Soziales (BMAS)|||4023096551210187035	Habe ich einen Anspruch darauf, von zu Hause aus (im Home-Office) zu arbeiten?	Ein gesetzlicher Anspruch, von zu Hause aus zu arbeiten, besteht nicht. Arbeitnehmer können dies jedoch mit ihrem Arbeitgeber vereinbaren. Die Option kann sich zudem aus einer Betriebsvereinbarung oder einem Tarifvertrag ergeben.
1059	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.07179	True	DE	de	1587072207.960811	Bundesministerium für Arbeit und Soziales (BMAS)|||-8873035078287951717	Was passiert, wenn mein Kind nicht krank ist, aber die Kita/Schule meines Kindes (länger) geschlossen wird und ich keine andere Betreuung für das Kind habe? Muss ich Urlaub nehmen?	"Ist bei der Schließung der Kita/Schule unter Berücksichtigung des Alters der Kinder eine Betreuung erforderlich, so müssen die Eltern zunächst alle zumutbaren Anstrengungen zu unternehmen, die Kinderbetreuung anderweitig sicherzustellen (z. B. Betreuung des Kindes durch anderes Elternteil). Kann die erforderliche Kinderbetreuung auch dann nicht sichergestellt werden, dürfte in der Regel ein Leistungsverweigerungsrecht des Arbeitnehmers bestehen, da die Leistungserfüllung unzumutbar sein dürfte (§ 275 Abs. 3 BGB). D. h. in diesen Fällen wird der Arbeitnehmer von der Pflicht der Leistungserbringung frei; es ist nicht zwingend erforderlich, Urlaub zu nehmen.
Zu beachten ist jedoch, dass bei einem Leistungsverweigerungsrecht des Arbeitnehmers aus persönlichen Verhinderungsgründen nur unter engen Voraussetzungen ein Anspruch auf Fortzahlung des Arbeitsentgelts bestehen kann. Ein solcher Entgeltanspruch kann sich aus § 616 BGB für eine verhältnismäßig nicht erhebliche Zeit ergeben. Zudem kann der Anspruch aus § 616 BGB durch arbeits- oder tarifvertragliche Vereinbarungen eingeschränkt oder sogar vollständig ausgeschlossen sein.
Nimmt der Arbeitnehmer Urlaub, erhält er Urlaubsentgelt.
In dieser Situation dürfte es hilfreich sein, zunächst das Gespräch mit dem Arbeitgeber zu suchen."
1060	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.072074	True	DE	de	1587072207.9615412	Bundesministerium für Arbeit und Soziales (BMAS)|||-6632353536895112979	Was passiert, wenn ich meinen Arbeitsplatz nicht erreichen kann, etwa weil die S- oder U-Bahn nicht fährt?	Kann der Beschäftigte aufgrund von allgemein angeordneten Maßnahmen seinen (unbelasteten) Arbeitsplatz nicht erreichen und somit seine Arbeitsleistung nicht erbringen, hat er grundsätzlich keinen gesetzlichen Anspruch auf Zahlung der vereinbarten Vergütung. Denn der Arbeitnehmer trägt das Risiko, dass er zum Betrieb als seinem Arbeitsort gelangt (sog. Wegerisiko).
1061	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.072354	True	DE	de	1587072207.9624178	Bundesministerium für Arbeit und Soziales (BMAS)|||5813993697273299929	Muss ich ins Büro, wenn die Kollegen husten?	Ein allgemeines Recht des Arbeitnehmers, bei Ausbruch einer Erkrankungswelle wie COVID-19 der Arbeit fernzubleiben, gibt es nicht. Für das Eingreifen eines Leistungsverweigerungsrechts wäre es erforderlich, dass ihm die Erbringung seiner Arbeitsleistung unzumutbar ist (§ 275 Abs. 3 BGB). Eine Unzumutbarkeit ist z.B. dann gegeben, wenn die Arbeit für den Betroffenen eine erhebliche objektive Gefahr oder zumindest einen ernsthaften objektiv begründeten Verdacht der Gefährdung für Leib oder Gesundheit darstellt. Das bloße Husten von Kollegen ohne weiteren objektiv begründeten Verdacht oder Anhaltspunkte für eine Gefahr wird dafür wohl nicht ausreichen.
1062	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.072632	True	DE	de	1587072207.963122	Bundesministerium für Arbeit und Soziales (BMAS)|||4079595604759729007	Darf der Arbeitgeber Überstunden anordnen, wenn viele Kolleginnen und Kollegen krankheitsbedingt ausfallen?	"Von Überstunden spricht man, wenn die vereinbarte regelmäßige Arbeitszeit überschritten wird.
Arbeitnehmer sind grundsätzlich nur dann zur Leistung von Überstunden verpflichtet, wenn sich dies aus einem Tarifvertrag, einer Betriebsvereinbarung oder einem Arbeitsvertrag ergibt. Es kann jedoch auch eine Nebenpflicht zur Leistung von Überstunden bestehen, wenn durch die geforderten Überstunden ein sonst dem Arbeitgeber drohender Schaden, der auf andere Weise nicht abgewendet werden kann, vermieden wird. Dies könnte auch dann der Fall sein, wenn es beispielsweise aufgrund von COVID-19-Erkrankungen zu erheblichen Personalausfällen kommt.
Besteht keine arbeits- oder kollektivvertragliche Bestimmung über die Bezahlung der Überstunden, kann der Arbeitnehmer grundsätzlich gem. § 612 BGB die Grundvergütung für die Überstunden verlangen. Der Anspruch auf Überstundenvergütung setzt voraus, dass die Überstunden vom Arbeitgeber angeordnet, gebilligt oder geduldet wurden und jedenfalls zur Erledigung der geschuldeten Arbeit notwendig waren."
1063	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.072909	True	DE	de	1587072207.9637802	Bundesministerium für Arbeit und Soziales (BMAS)|||8006793112734604883	Welche Informationen muss ich dem Arbeitgeber meine Gesundheit betreffend ( ggf.  auf dessen Nachfrage) geben?	"Fragen des Arbeitgebers nach dem Gesundheitszustand eines Arbeitnehmers bedürfen grundsätzlich einer besonderen Rechtfertigung, da sie nicht unerheblich in das Allgemeine Persönlichkeitsrecht des Arbeitnehmers und dessen Recht auf informationelle Selbstbestimmung eingreifen. Aus diesem Grund enthalten z. B. ärztliche Arbeitsunfähigkeitsbescheinigungen, die den Arbeitgebern vorgelegt werden, auch keine Diagnosen.
Wurde bei einem Arbeitnehmer jedoch eine Erkrankung durch eine Infektion mit dem neuen Coronavirus SARS-CoV-2 festgestellt, kann der Arbeitgeber aber Auskunft hierüber verlangen, damit er seiner Fürsorge- und Schutzpflichten nachkommen und die gesundheitlichen Belange anderer Arbeitnehmer schützen kann."
1064	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.073188	True	DE	de	1587072207.964691	Bundesministerium für Arbeit und Soziales (BMAS)|||1804066167225501321	Wann muss ich die Arbeitsunfähigkeitsbescheinigung vorlegen?	"Jeder Arbeitnehmer hat seinem Arbeitgeber die Arbeitsunfähigkeit und deren voraussichtliche Dauer unverzüglich, d. h. ohne schuldhaftes Zögern anzuzeigen (§ 5 Abs. 1 Satz 1 Entgeltfortzahlungsgesetz - EFZG). Dies kann z. B. telefonisch geschehen. Dauert die Arbeitsunfähigkeit länger als 3 Kalendertage ist der Arbeitnehmer verpflichtet, dem Arbeitgeber spätestens am darauffolgenden Arbeitstag eine ärztliche Bescheinigung über das Bestehen der Arbeitsunfähigkeit und deren voraussichtliche Dauer vorzulegen (§ 5 Abs. 1 S. 2 EFZG). Der Arbeitgeber ist berechtigt, die Vorlage der Arbeitsunfähigkeitsbescheinigung früher zu verlangen. Allerdings kann der Arbeitgeber die Vorlage auch zu einem späteren Zeitpunkt verlangen oder vorübergehend darauf verzichten. In der aktuellen Situation wird empfohlen, Rücksprache zum konkreten Vorgehen mit dem Arbeitgeber zu halten.
Soweit Erkrankte zunächst die Arbeitsunfähigkeitsbescheinigung nicht an ihren Arbeitgeber übermitteln können (z.B. wegen überlasteter Arztpraxen), kann dem Arbeitgeber die Bescheinigung auch später vorgelegt werden. Gegebenenfalls zunächst nicht fortgezahltes Arbeitsentgelt ist dann vom Arbeitgeber nachzuzahlen."
1065	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.073494	True	DE	de	1587072207.965373	Bundesministerium für Arbeit und Soziales (BMAS)|||-807849442669126854	Bin ich verpflichtet, Dienstreisen anzutreten und an dienstlichen Veranstaltungen teilnehmen?	Grundsätzlich sind Arbeitnehmer verpflichtet, die arbeitsvertraglich geschuldeten Arbeitsleistungen, wozu auch Dienstreisen und dienstliche Veranstaltungen zählen, zu erbringen. Allerdings kann ein Leistungsverweigerungsrecht bestehen, wenn dem Arbeitnehmer die Erbringung seiner Arbeitsleistung unzumutbar ist (§ 275 Abs. 3 BGB). Eine Unzumutbarkeit ist z. B. dann gegeben, wenn die Arbeit für den Betroffenen eine erhebliche objektive Gefahr oder zumindest einen ernsthaften objektiv begründeten Verdacht der Gefährdung für Leib oder Gesundheit darstellt. Dies ist im Einzelfall zu entscheiden. Die bloße Befürchtung, man könne sich mit dem Coronavirus infizieren, dürfte ohne weitere objektiv begründete Anhaltspunkte nicht ausreichen, um die Teilnahme an einer Dienstreise oder sonstigen dienstlichen Veranstaltungen zu verweigern.
1066	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.073775	True	DE	de	1587072207.966707	Bundesministerium für Arbeit und Soziales (BMAS)|||7034353816505357733	Welche Verpflichtungen haben Arbeitgeber zum Schutz der Arbeitnehmer? Fällt unter die Gefährdungsbeurteilung für seine Mitarbeiter*innen auch der Schutz vor ansteckenden Krankheiten?	"Der Arbeitgeber hat nach Arbeitsschutzgesetz grundsätzlich die Verpflichtung die Gefahren für die Sicherheit und Gesundheit für seine Beschäftigten am Arbeitsplatz zu beurteilen (sog. Gefährdungsbeurteilung) und Maßnahmen hieraus abzuleiten. Im Rahmen der Pandemieplanung (Bevölkerungsschutz) hat der Arbeitgeber ggf. weitere Maßnahmen zu ermitteln und durchzuführen. Konkrete Hinweise hierzu finden sich zum Beispiel im Nationalen Pandemieplan auf der Homepage des RKI.
Für den Arbeitsschutz gilt, wenn eine beschäftigte Person aufgrund ihrer Arbeit mit biologischen Arbeitsstoffen umgeht, ist die Biostoffverordnung anzuwenden (§ 4 BioStoffV). Biostoffe wie Viren, Bakterien etc. müssen in der Gefährdungsbeurteilung berücksichtigt werden. Aus den Gefährdungen muss der Arbeitgeber Schutzmaßnahmen für seine Beschäftigten ableiten und umsetzen. Die Maßnahmen können technisch und organisatorisch sein, wie etwa die Abtrennung der Arbeitsbereiche oder die Beschränkung der Mitarbeiterzahl. Bei entsprechender Gefährdung hat der Arbeitgeber außerdem persönliche Schutzausrüstung wie beispielsweise Schutzhandschuhe oder Atemschutz zur Verfügung zu stellen. Zu den Gefährdungen sind die Beschäftigten über eine Unterweisung allgemein sowie über eine arbeitsmedizinische Vorsorge individuell zu beraten. Konkretisierungen enthalten beispielsweise die Technische Regel ""Biologische Arbeitsstoffe im Gesundheitswesen und in der Wohlfahrtspflege"" (TRBA 250) oder der Beschluss 609 „Arbeitsschutz beim Auftreten einer nicht ausreichend impfpräventablen humanen Influenza“, welcher derzeit in der Prävention von COVID-19 analog Anwendung findet.
Hilfreiche Internetadressen:
https://www.rki.de/DE/Content/InfAZ/I/Influenza/Pandemieplanung/Pandemieplanung_Node.html https://www.auswaertiges-amt.de/de/ReiseUndSicherheit/-/2296762 https://www.baua.de https://www.infektionsschutz.de"
1067	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.074053	True	DE	de	1587072207.967464	Bundesministerium für Arbeit und Soziales (BMAS)|||5596672341090500298	Was passiert, wenn der Arbeitgeber Arbeitnehmerinnen und Arbeitnehmer nach Hause schickt,  z. B.  weil sie Husten haben?	"Der Arbeitgeber ist aus seiner Fürsorgepflicht heraus verpflichtet, einen objektiv arbeitsunfähig erkrankten Arbeitnehmer von der Arbeit fernzuhalten. Wird ein solcher Arbeitnehmer von dem Arbeitgeber nach Hause geschickt, hat der Arbeitnehmer Anspruch auf Entgeltfortzahlung im Krankheitsfall. Es gelten die Regelungen des Entgeltfortzahlungsgesetzes (EFZG). 
Ein Arbeitgeber, der Arbeitnehmer, die arbeitsfähig und auch arbeitsbereit sind, rein vorsorglich nach Hause schickt, bleibt zur Zahlung der Vergütung verpflichtet (so genannter Annahmeverzug - § 615 S. 1 BGB). In diesen Fällen muss der Arbeitnehmer die ausgefallene Arbeitszeit auch nicht nachholen."
1068	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.074327	True	DE	de	1587072207.968292	Bundesministerium für Arbeit und Soziales (BMAS)|||-2861743208337483893	Gibt es Informationen für niedergelassene Ärzte sowie Krankenhäuser und Kliniken für den ressourcenschonenden Einsatz von Schutzausrüstung?	"Der ad hoc Arbeitskreis ""COVID-19"" des Ausschusses für Biologische Arbeitsstoffe (ABAS) hat zu dieser Frage im Auftrag des BMAS ein Informationspapier erarbeitet. Dieses ist unter folgendem Link abrufbar: 
https://www.baua.de/DE/Themen/Arbeitsgestaltung-im-Betrieb/Biostoffe/FAQ/pdf/Empfehlungen-organisatorische-Massnahmen.pdf
Weiterhin wird empfohlen, sich bei konkreten Fragen und Problemen an die bei Ihnen zuständige Arbeitsschutzbehörde oder sich an Ihren Unfallversicherungsträger zu wenden.
Eine Liste mit Kontaktdaten der Arbeitsschutzbehörden finden Sie unter folgendem Link: https://www.baua.de/DE/Themen/Arbeitsgestaltung-im-Betrieb/Branchen/Bauwirtschaft/Baustellenverordnung/pdf/Arbeitsschutzbehoerden.pdf
Die Kontaktdaten der Berufsgenossenschaften und Unfallkassen sind unter folgender Adresse abrufbar: https://www.dguv.de/de/bg-uk-lv/index.jsp"
1069	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.074694	True	DE	de	1587072207.968986	Bundesministerium für Arbeit und Soziales (BMAS)|||-1225420843315299809	Ich bin Grenzgänger von oder nach Deutschland - welche Regelungen gelten für mich?	"In Bezug auf das Arbeitsrecht ergeben sich für Grenzgänger nach Deutschland insoweit keine Besonderheiten. Es gelten grundsätzlich die Ausführungen zu den übrigen Fragen. Für Grenzgänger aus Deutschland in einen Nachbarstaat gilt regelmäßig das Arbeitsrecht des jeweiligen Staates.
Nach deutschem Recht trägt der Arbeitnehmer das Risiko, zur Arbeit zu gelangen (sog. Wegerisiko). Kann der Arbeitnehmer nicht zum Betrieb gelangen, so kann er seine Arbeit nicht anbieten und erhält auch kein Gehalt, es sei denn, es ist etwas anderes vereinbart worden. Abmahnungen oder verhaltensbedingte Kündigungen hingegen können nur bei Verschulden des Arbeitnehmers ausgesprochen werden; daran fehlt es bei einer Notlage.
In Bezug auf das Sozialversicherungsrecht gilt: Der Anspruch auf Leistungen wie Krankentagegeld und Kurzarbeitergeld richtet sich nach dem Recht des zuständigen Mitgliedstaates, also dem Staat, in dem Sie auch bislang sozialversichert sind. In der Regel ist das der Beschäftigungsstaat. Grenzgänger nach Deutschland können daher bei Arbeitsausfall im deutschen Unternehmen Kurzarbeitergeld erhalten. Für Grenzgänger aus Deutschland gilt das Recht des Beschäftigungsstaates.
Vorübergehende Corona-bedingte Telearbeit führt nicht zu einer Änderung des anwendbaren Rechts in der Sozialversicherung. Sie bleiben im gleichen Staat sozialversichert wie bisher."
1070	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.074975	True	DE	de	1587072207.969617	Bundesministerium für Arbeit und Soziales (BMAS)|||-281223006387535441	Muss arbeitsmedizinische Vorsorge durchgeführt werden und welche Vorsichtsmaßnahmen gelten?	Für die arbeitsmedizinische Vorsorge nach der Verordnung zur arbeitsmedizinischen Vorsorge (ArbMedVV) gelten im Pandemiefall dieselben Vorsichtsmaßnahmen wie für jede Arztpraxis; diese ergeben sich aus dem Pandemieplan und Anordnungen des Bundes und der Länder. Als pragmatische Lösung könnten in der Notsituation arbeitsmedizinische Vorsorgen auch telefonisch durchgeführt werden. Denn bei der arbeitsmedizinischen Vorsorge steht die Beratung im Vordergrund.
1071	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.075252	True	DE	de	1587072207.97054	Bundesministerium für Arbeit und Soziales (BMAS)|||8043623999016522972	Wie werden Beschäftigte vor Infektionen durch SARS-CoV-2 geschützt?	"Der Schutz von Beschäftigten, die tätigkeitsbedingt mit SARS-CoV-2 umgehen (beispielsweise mit Proben im Labor oder Pflegekräfte und Ärztinnen und Ärzte hinsichtlich infizierter oder verdächtiger Personen), richtet sich nach der Biostoffverordnung und insbesondere den Technischen Regeln TRBA 100 und 250. Hier werden spezifische Schutzmaßnahmen beschrieben. Außerdem ist arbeitsmedizinische Vorsorge nach der Verordnung zur arbeitsmedizinischen Vorsorge anzubieten. SARS-CoV-2 ist als biologischer Arbeitsstoff in die Risikogruppe 3 eingestuft. Für diagnostische Laboratorien gilt ein gestuftes Verfahren entsprechend des Beschlusses des Ausschusses für Biologische Arbeitsstoffe (ABAS) vom 19.02.2020.
Der Schutz aller übrigen Beschäftigten, bei deren Tätigkeit der Kontakt zu infizierten Personen nicht ausgeschlossen werden kann (beispielsweise in Bereichen mit Publikumsverkehr oder mit Kontakt zu einer Vielzahl von Menschen) richtet sich nach dem Pandemieplan der jeweiligen Landesregierung. Für Tätigkeiten bei denen eine Gefährdung von Beschäftigten durch Kontakt zu infizierten Personen nicht ausgeschlossen werden kann, sieht das Infektionsschutzgesetz (IfSG) die Möglichkeit vor, die erforderlichen Schutzmaßnahmen aus dem Pandemieplan durch ordnungsbehördliche Anordnung durchzusetzen. Adressat der Anordnungen unter anderem in Form von Erlassen ist auch der Arbeitgeber. Bei der Umsetzung der Schutzmaßnahmen (sogenannte betriebliche Pandemieplanung) kann der Arbeitgeber sich fachlich von Betriebsarzt und Fachkraft für Arbeitssicherheit beraten lassen (vgl. Kapitel 8.3 des Nationalen Pandemieplans Teil 1)."
1072	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.075548	True	DE	de	1587072207.971446	Bundesministerium für Arbeit und Soziales (BMAS)|||1316573876865558278	Ist es zulässig eine Betriebsratssitzung als Video- oder Telefonkonferenz durchzuführen?	"Der Normalfall ist, dass die Betriebsratsmitglieder zu einer Sitzung zusammenkommen; die Nutzung von Video- oder Telefonkonferenzen ist nicht explizit im Betriebsverfassungsgesetz vorgesehen.
Für die Dauer der Coronavirus-Pandemie liegt nach Auffassung des BMAS eine Sondersituation vor, in der die Betriebsratssitzung mittels Video- oder Telefonkonferenz (einschließlich online gestützter Anwendungen wie WebEx Meetings oder Skype) zulässig ist, wenn eine Anwesenheit im Betrieb nicht gewährleistet werden kann, weil z.B. eine Präsenzsitzung zu Gefahren für das Leben oder die Gesundheit der Betriebsratsmitglieder führt oder die Teilnahme an einer Präsenzsitzung wegen behördlicher Anordnungen nicht möglich ist. In diesem Rahmen ist es dann sowohl zulässig, einzelne Betriebsratsmitglieder mittels Video- oder Telefonkonferenz teilnehmen zu lassen, als auch eine vollständig virtuelle Betriebsratssitzung durchzuführen. Auch bei einer Video- oder Telefonkonferenz muss der Grundsatz der Nichtöffentlichkeit gewahrt bleiben. Es ist also sicherzustellen, dass unberechtigte Dritte vom Inhalt der Sitzung keine Kenntnis nehmen können.
Weil es eine handschriftlich unterzeichnete Anwesenheitsliste in diesem Fall nicht geben kann, sollte die Teilnahme gegenüber dem Betriebsratsvorsitzenden in Textform, also zum Beispiel per E-Mail bestätigt werden.
Hinweis: Auf Vorschlag des BMAS ist eine befristete gesetzliche Sonderregelung in das parlamentarische Verfahren eingebracht worden, die während der Coronavirus-Pandemie gelten und abschließende Rechtssicherheit für in dieser Zeit mittels Video- und Telefonkonferenz gefasste Beschlüsse bieten wird."
1073	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.07583	True	DE	de	1587072207.971988	Bundesministerium für Arbeit und Soziales (BMAS)|||7090410393382376586	Gelten die Aussagen zur Teilnahme an einer Betriebsratssitzung mittels Video- oder Telefonkonferenz auch für die Schwerbehindertenvertretung und Vertreter der Jugend- und Auszubildendenvertretung?	Ja, wenn die genannten Voraussetzungen vorliegen, können auch die Schwerbehindertenvertretung oder Vertreter der Jugend- und Auszubildendenvertretung mittels Video- oder Telefonkonferenz an einer Betriebsratssitzung teilnehmen.
1074	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.076106	True	DE	de	1587072207.972518	Bundesministerium für Arbeit und Soziales (BMAS)|||-2032455799748002902	Darf der Betriebsrat in der aktuellen Situation auch Beschlüsse im Umlaufverfahren, also zum Beispiel per E-Mail fassen?	Nein. Die Diskussion und die Möglichkeit des direkten Austauschs sind ein wesentliches Element der Betriebsratssitzung und auch der Beschlussfassung. Bitte nutzen Sie bei Vorliegen der Voraussetzungen die Möglichkeit, eine Betriebsratssitzung als Video- oder Telefonkonferenz durchzuführen.
1075	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.076381	True	DE	de	1587072207.973161	Bundesministerium für Arbeit und Soziales (BMAS)|||4758652064737922147	Ist es mit Blick auf das Coronavirus möglich eine Betriebsversammlung als Videokonferenz durchzuführen?	"Die Betriebsversammlung unterliegt gemäß § 42 Absatz 1 Satz 2 Betriebsverfassungsgesetz dem Gebot der Nichtöffentlichkeit. Dadurch sollen betriebsfremde Einflüsse auf die Betriebsversammlung ausgeschaltet werden; zugleich soll verhindert werden, dass außerbetriebliche Angelegenheiten erörtert werden. Außerdem soll durch das Gebot der Nichtöffentlichkeit erreicht werden, dass eine unbefangene Aussprache unter den Arbeitnehmern erfolgen kann. Die Videoübertragung einer Betriebsversammlung ist daher nur zulässig, solange der Versammlungsleiter die Möglichkeit hat, zu prüfen, ob nicht-teilnahmeberechtigte Personen an der Versammlung teilnehmen.
Das BMAS empfiehlt, in jedem Einzelfall zu prüfen, ob eine Betriebsversammlung aktuell zwingend erforderlich ist oder ob diese auf einen späteren Zeitpunkt verschoben werden kann."
1076	https://www.bmas.de/DE/Presse/Meldungen/2020/corona-virus-arbeitsrechtliche-auswirkungen.html	Bundesministerium für Arbeit und Soziales (BMAS)	1587072206.0766551	True	DE	de	1587072207.973763	Bundesministerium für Arbeit und Soziales (BMAS)|||2708065062858347178	Ich bin Unternehmer und muss aktuell schnell handeln, darf ich meinen Betriebsrat nachträglich beteiligen?	Nein. Auch vor dem Hintergrund der Coronavirus-Pandemie sind die Rechte der Betriebsräte zu beachten. Für die Betriebsparteien gilt in dieser Situation aber ganz besonders: Das Finden von schnellen und pragmatischen Lösungen hat höchste Priorität. Nur gemeinsam kann die aktuelle Herausforderung bewältigt werden. Um die Arbeitsfähigkeit der Betriebsräte sicherzustellen ist ausnahmsweise unter bestimmten Voraussetzungen auch eine Beschlussfassung mittels Video- oder Telefonkonferenz möglich.
